16389,3597.6483790719285
16390,3885.1510326773796
16391,5099.478447815544
16392,10557.55742695411
16393,4937.897041335018
16395,7285.275513194051
16396,5233.929182508634
16397,12691.4825
16399,9816.776984162518
16401,5721.7994013234265
16402,6238.145770371123
16404,13460.35925
16405,7790.1526960903
16406,4046.911957124869
16407,3815.0572085684576
16408,5610.740974418701
16409,7277.563867269222
16410,11989.595126984128
16411,3957.4449440117205
16412,7132.315118090661
16413,5463.450943300078
16414,14136.02620946156
16415,6221.432676769096
16416,12763.94992857143
16417,8595.975442420795
16418,6004.8566371611005
16419,4801.143001223766
16420,7713.331683444384
16421,9576.775923054587
16422,5590.739369400417
16423,6215.3682148246635
16424,7094.327410490021
16425,8569.120571598796
16426,13900.063794117646
16427,8305.644329507528
16429,4728.702943366088
16431,8305.674801037014
16432,13290.495333333334
16433,11995.387168124902
16434,5817.597836992347
16435,6591.827722120472
16436,13835.705741207596
